time,alt,pos_x_est,pos_y_est,vel_x_cmd,vel_y_cmd,target_visible,setpoint_x,raw_x,filtered_x,cmd_y
9.05362868309021,4.51200008392334,-103.34797846141792,-103.04261181455159,0.1506580551296,-0.14790389065970527,1,320.0,228.0,216.65202153858206,-0.14790389065970527
9.063785552978516,4.528000354766846,-102.19547160259407,-102.0640792006065,0.1484698699987706,-0.14531887153417247,1,320.0,228.0,217.80452839740593,-0.14531887153417247
9.073509931564331,4.528000354766846,-102.30375454439776,-102.18891640812133,0.14913061922982904,-0.1459603298370589,1,320.0,228.0,217.69624545560225,-0.1459603298370589
9.084320306777954,4.552000045776367,-102.41203748620146,-102.34127582727798,0.1498251569119534,-0.14660232955465435,1,320.0,228.0,217.58796251379854,-0.14660232955465435
9.093937635421753,4.552000045776367,-102.52032042800515,-102.46611303479281,0.15048729212614517,-0.1472448706869588,1,320.0,,217.47967957199484,-0.1472448706869588
9.103432655334473,4.567000389099121,-102.62860336980884,-102.60800000957455,0.15117059649593112,-0.14788795323397227,1,320.0,,217.37139663019116,-0.14788795323397227
9.11345911026001,4.567000389099121,-102.73688631161254,-102.73283721708938,0.15183406533103436,-0.14853157719569476,1,320.0,,217.26311368838748,-0.14853157719569476
9.125183820724487,4.587000370025635,-102.84516925341623,-102.88022718028796,0.15252533442277408,-0.14917574257212626,1,320.0,,217.15483074658377,-0.14917574257212626
9.133710622787476,4.587000370025635,-102.95345219521992,-103.00506438780278,0.15319016439373087,-0.1498204493632668,1,320.0,228.0,217.04654780478006,-0.1498204493632668
9.143200635910034,4.5980000495910645,-101.74914364860909,-102.06676377460838,0.15112886833971234,-0.14711958719214,1,320.0,228.0,218.2508563513909,-0.14711958719214
9.153829574584961,4.5980000495910645,-101.8486044022456,-102.18437263643791,0.15178092083708997,-0.147748183118515,1,320.0,228.0,218.1513955977544,-0.147748183118515
9.164037227630615,4.611999988555908,-101.9480651558821,-102.31757007143794,0.15245234560944718,-0.14837727634865824,1,320.0,228.0,218.0519348441179,-0.14837727634865824
9.173726081848145,4.611999988555908,-102.04752590951861,-102.43517893326748,0.15310565213830898,-0.14900686688256964,1,320.0,227.0,217.9524740904814,-0.14900686688256964
9.183542013168335,4.618000030517578,-101.09108541119868,-101.69852387050511,0.15157527348024077,-0.1469481415062526,1,320.0,227.0,218.90891458880134,-0.1469481415062526
9.1930992603302,4.618000030517578,-101.18346390380825,-101.81035830632413,0.15221852659475524,-0.14756491301690314,1,320.0,227.0,218.81653609619175,-0.14756491301690314
9.204269170761108,4.624000072479248,-101.27584239641781,-101.92882578354983,0.1528703316963438,-0.14818214642001673,1,320.0,227.0,218.72415760358217,-0.14818214642001673
9.213032245635986,4.624000072479248,-101.36822088902738,-102.04066021936885,0.15351473632042348,-0.14879984171559332,1,320.0,,218.63177911097262,-0.14879984171559332
9.223865985870361,4.625,-101.46059938163695,-102.15359834121958,0.15416103005835047,-0.149417998903633,1,320.0,,218.53940061836306,-0.149417998903633
9.233412265777588,4.625,-101.55297787424652,-102.2654327770386,0.15480655854521846,-0.15003661798413573,1,320.0,,218.44702212575348,-0.15003661798413573
9.244526624679565,4.624000072479248,-101.64535636685609,-102.3761635268259,0.15545131626259737,-0.15065569895710146,1,320.0,,218.3546436331439,-0.15065569895710146
9.25338888168335,4.624000072479248,-101.73773485946566,-102.48799796264493,0.1560979575753934,-0.1512752418225303,1,320.0,224.0,218.26226514053434,-0.1512752418225303
9.263790369033813,4.621000289916992,-101.11900948799462,-102.0491843582081,0.15535075255947078,-0.15008880409439232,1,320.0,224.0,218.88099051200538,-0.15008880409439232
9.274611711502075,4.621000289916992,-101.20664016895512,-102.15736442096517,0.15599135545688408,-0.1506999941123897,1,320.0,224.0,218.79335983104488,-0.1506999941123897
9.284615993499756,4.61400032043457,-101.29427084991562,-102.2577938657322,0.1566231597599332,-0.15131162228379189,1,320.0,224.0,218.70572915008438,-0.15131162228379189
9.293688535690308,4.61400032043457,-101.38190153087612,-102.36597392848927,0.15726480570488413,-0.1519236886085989,1,320.0,222.0,218.61809846912388,-0.1519236886085989
9.303320407867432,4.607000350952148,-101.0635754016538,-102.18964882298883,0.15719544066115604,-0.15150610667368977,1,320.0,222.0,218.9364245983462,-0.15150610667368977
9.313827753067017,4.607000350952148,-101.14850154033005,-102.29598526993968,0.15783452432384676,-0.15211376054780293,1,320.0,222.0,218.85149845966995,-0.15211376054780293
9.325619459152222,4.595000267028809,-101.2334276790063,-102.38893586084765,0.15845800971224056,-0.15272183905260944,1,320.0,222.0,218.7665723209937,-0.15272183905260944
9.33322286605835,4.595000267028809,-101.31835381768255,-102.4952723077985,0.15909808981012058,-0.15333034218810937,1,320.0,,218.68164618231745,-0.15333034218810937
9.34412145614624,4.585000038146973,-101.4032799563588,-102.59039823645269,0.15972519291568787,-0.15393926995430268,1,320.0,,218.5967200436412,-0.15393926995430268
9.35373830795288,4.585000038146973,-101.48820609503505,-102.69673468340353,0.16036628032544592,-0.15454862235118935,1,320.0,,218.51179390496495,-0.15454862235118935
9.364801406860352,4.568000316619873,-101.5731322337113,-102.78389726857719,0.1609847949139972,-0.1551583993787694,1,320.0,,218.4268677662887,-0.1551583993787694
9.373432397842407,4.568000316619873,-101.65805837238756,-102.89023371552804,0.16162684981891584,-0.15576860103704285,1,320.0,,218.34194162761244,-0.15576860103704285
9.383625268936157,4.556000232696533,-101.74298451106381,-102.9829460681975,0.16225301937246017,-0.15637922732600967,1,320.0,,218.2570154889362,-0.15637922732600967
9.39308786392212,4.556000232696533,-101.82791064974006,-103.08928251514835,0.16289606952137695,-0.15699027824566986,1,320.0,,218.17208935025994,-0.15699027824566986
9.405945062637329,4.5360002517700195,-101.91283678841631,-103.17274627350238,0.1635120897627693,-0.15760175379602342,1,320.0,,218.0871632115837,-0.15760175379602342
9.41350793838501,4.5360002517700195,-101.99776292709257,-103.27908272045323,0.16415608891271258,-0.15821365397707043,1,320.0,,218.00223707290743,-0.15821365397707043
9.423212766647339,4.522000312805176,-102.08268906576882,-103.36928354239208,0.16478117631675115,-0.15882597878881077,1,320.0,,217.91731093423118,-0.15882597878881077
9.43373990058899,4.522000312805176,-102.16761520444507,-103.47561998934293,0.1654261581530389,-0.1594387282312445,1,320.0,,217.83238479555493,-0.1594387282312445
9.443722009658813,4.5,-102.25254134312132,-103.55638965156702,0.16604086369596563,-0.1600519023043716,1,320.0,,217.74745865687868,-0.1600519023043716
9.453558206558228,4.5,-102.33746748179757,-103.66272609851787,0.16668678106279924,-0.1606655010081921,1,320.0,,217.66253251820243,-0.1606655010081921
9.46396279335022,4.485000133514404,-102.42239362047383,-103.75148192414824,0.16731204546317643,-0.16127952434270595,1,320.0,,217.57760637952617,-0.16127952434270595
9.473836898803711,4.485000133514404,-102.50731975915008,-103.85781837109909,0.16795893829137296,-0.1618939723079132,1,320.0,,217.49268024084992,-0.1618939723079132
9.48315167427063,4.461000442504883,-102.59224589782633,-103.93577087552882,0.16857216015106624,-0.16250884490381384,1,320.0,,217.40775410217367,-0.16250884490381384
9.493946075439453,4.461000442504883,-102.67717203650258,-104.04210732247967,0.16921997442401968,-0.16312414213040788,1,320.0,211.0,217.32282796349742,-0.16312414213040788
